gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
Gene:WBGene00020824:26G:T26A8.1:ALG	T26A8.1	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00021088:26G:W08E12.7:ALG, CSR	W08E12.7	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00021420:26G:trap-3, Y38F2AR.2:ALG, CSR	trap-3, Y38F2AR.2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00021563:26G:Y45G12B.2:ALG, CSR	Y45G12B.2	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00021628:26G:Y47D9A.1:ALG, CSR	Y47D9A.1	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00021939:26G:Y55F3BR.2:ERGO, WAGO	Y55F3BR.2	2	10	3	1	L2	0	1	Low dose
Gene:WBGene00021939:26G:Y55F3BR.2:ERGO, WAGO	Y55F3BR.2	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00022039:26G:Y65B4BL.7:ALG, WAGO	Y65B4BL.7	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00022114:26G:Y71F9AL.9:ALG, CSR	Y71F9AL.9	2	4	5	1	L2	0	1	Low dose
Gene:WBGene00022114:26G:Y71F9AL.9:ALG, CSR	Y71F9AL.9	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00022170:26G:cox-6B, Y71H2AM.5:ALG, CSR	cox-6B, Y71H2AM.5	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00022358:26G:Y92H12A.2:ALG, WAGO	Y92H12A.2	2	18	1	1	L2	0	1	Low dose
Gene:WBGene00022673:26G:ZK177.8:ALG	ZK177.8	2	4	3	1	L2	0	1	Low dose
Gene:WBGene00022678:26G:sar-1, ZK180.4:ALG, CSR	sar-1, ZK180.4	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00022719:26G:pdhk-2, ZK370.5:ALG, CSR	pdhk-2, ZK370.5	2	8	1	1	L2	0	1	Low dose
Gene:WBGene00022729:26G:ZK402.2:ERGO, WAGO	ZK402.2	1	20	1	0	L2	0	1	Low dose
Gene:WBGene00022776:26G:perm-3, ZK616.6:ALG, CSR	perm-3, ZK616.6	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00022776:26G:perm-3, ZK616.6:ALG, CSR	perm-3, ZK616.6	2	10	1	1	L2	1	0	Low dose
Gene:WBGene00022834:26G:ZK973.8:ALG, WAGO	ZK973.8	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00044094:26G:fitm-2, ZK265.9:ALG, CSR	fitm-2, ZK265.9	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00044784:26G:F13H10.8:ALG, WAGO	F13H10.8	2	14	1	1	L2	0	1	Low dose
Gene:WBGene00045512:26G:Y60A3A.27:ERGO, WAGO	Y60A3A.27	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00045512:26G:Y60A3A.27:ERGO, WAGO	Y60A3A.27	2	16	1	1	L2	0	1	Low dose
Gene:WBGene00050973:NA:Y26G10.3:unk	Y26G10.3	2	12	1	1	L2	0	1	Low dose
Gene:WBGene00077552:26G:H15N14.4:ERGO, WAGO	H15N14.4	2	4	3	1	L2	1	0	Low dose
Gene:WBGene00077552:26G:H15N14.4:ERGO, WAGO	H15N14.4	2	16	1	1	L2	1	0	Low dose
Gene:WBGene00077771:26G:C41G7.9, tspo-1:ALG	C41G7.9, tspo-1	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00189930:NA:Y26G10.5:unk	Y26G10.5	2	4	5	1	L2	1	0	Low dose
Gene:WBGene00189930:NA:Y26G10.5:unk	Y26G10.5	1	18	3	0	L2	1	0	Low dose
Gene:WBGene00189932:NA:Y26G10.7:unk	Y26G10.7	2	10	1	1	L2	0	1	Low dose
Gene:WBGene00000023:26G:abt-5, Y53C10A.9:ALG	abt-5, Y53C10A.9	2	12	1	1	H1	0	1	High dose
Gene:WBGene00000041:26G:aco-2, F54H12.1:ALG, CSR	aco-2, F54H12.1	2	2	5	1	H1	1	0	High dose
Gene:WBGene00000041:26G:aco-2, F54H12.1:ALG, CSR	aco-2, F54H12.1	2	16	1	1	H1	1	0	High dose
Gene:WBGene00000065:26G:act-3, T04C12.4:ALG, CSR	act-3, T04C12.4	1	20	1	0	H1	0	1	High dose
Gene:WBGene00000114:26G:alh-8, F13D12.4:ALG	alh-8, F13D12.4	2	4	3	1	H1	0	1	High dose
Gene:WBGene00000208:26G:trip-4, Y53F4B.15:CSR, ERGO	trip-4, Y53F4B.15	2	4	3	1	H1	0	1	High dose
Gene:WBGene00000230:26G:atp-3, F27C1.7:ALG	atp-3, F27C1.7	2	4	3	1	H1	0	1	High dose
Gene:WBGene00000230:26G:atp-3, F27C1.7:ALG	atp-3, F27C1.7	1	20	1	0	H1	0	1	High dose
Gene:WBGene00000257:26G:bmk-1, F23B12.8:ALG, CSR	bmk-1, F23B12.8	2	8	1	1	H1	0	1	High dose
Gene:WBGene00000268:26G:B0464.4, bre-3:ALG	B0464.4, bre-3	2	10	1	1	H1	0	1	High dose
Gene:WBGene00000275:26G:bub-1, R06C7.8:ALG, CSR	bub-1, R06C7.8	2	18	1	1	H1	0	1	High dose
Gene:WBGene00000396:26G:cdh-4, F25F2.2:ERGO	cdh-4, F25F2.2	2	8	1	1	H1	0	1	High dose
Gene:WBGene00000405:26G:cdk-1, T05G5.3:ALG, CSR	cdk-1, T05G5.3	2	2	1	1	H1	1	0	High dose
Gene:WBGene00000405:26G:cdk-1, T05G5.3:ALG, CSR	cdk-1, T05G5.3	2	8	1	1	H1	1	0	High dose
Gene:WBGene00000405:26G:cdk-1, T05G5.3:ALG, CSR	cdk-1, T05G5.3	1	14	7	0	H1	1	0	High dose
Gene:WBGene00000418:26G:C35D10.9, ced-4:ALG, CSR	C35D10.9, ced-4	2	14	1	1	H1	0	1	High dose
Gene:WBGene00000426:26G:ced-12, Y106G6E.5:ALG, CSR	ced-12, Y106G6E.5	2	12	1	1	H1	0	1	High dose
Gene:WBGene00000802:26G:crt-1, Y38A10A.5:ALG, CSR	crt-1, Y38A10A.5	2	14	3	1	H1	0	1	High dose
Gene:WBGene00000836:26G:cul-1, D2045.6:ALG, CSR	cul-1, D2045.6	2	4	3	1	H1	0	1	High dose
Gene:WBGene00000896:26G:dad-1, F57B10.10:ALG, CSR	dad-1, F57B10.10	2	4	5	1	H1	1	0	High dose
Gene:WBGene00000896:26G:dad-1, F57B10.10:ALG, CSR	dad-1, F57B10.10	2	12	3	1	H1	1	0	High dose
Gene:WBGene00000896:26G:dad-1, F57B10.10:ALG, CSR	dad-1, F57B10.10	1	18	3	0	H1	1	0	High dose
Gene:WBGene00001023:26G:C04A2.7, dnj-5:ALG, CSR	C04A2.7, dnj-5	2	16	1	1	H1	0	1	High dose
Gene:WBGene00001168:26G:eef-1A.1, F31E3.5:ALG, CSR	eef-1A.1, F31E3.5	1	20	1	0	H1	0	1	High dose
Gene:WBGene00001488:26G:frm-1, ZK270.2:ALG, WAGO	frm-1, ZK270.2	2	2	1	1	H1	0	1	High dose
Gene:WBGene00001488:26G:frm-1, ZK270.2:ALG, WAGO	frm-1, ZK270.2	2	14	1	1	H1	0	1	High dose
Gene:WBGene00001558:26G:gdi-1, Y57G11C.10:ALG	gdi-1, Y57G11C.10	2	4	3	1	H1	0	1	High dose
Gene:WBGene00001565:26G:C14B9.6, gei-8:ALG, CSR	C14B9.6, gei-8	2	4	3	1	H1	0	1	High dose
Gene:WBGene00001635:26G:gly-10, Y45F10D.3:ALG, CSR	gly-10, Y45F10D.3	2	14	1	1	H1	0	1	High dose
Gene:WBGene00002066:26G:ifg-1, M110.4:ALG, CSR	ifg-1, M110.4	2	4	3	1	H1	0	1	High dose
Gene:WBGene00002070:26G:ile-1, K07A1.8:ALG	ile-1, K07A1.8	2	8	1	1	H1	0	1	High dose
Gene:WBGene00002202:26G:C03C10.1, kin-19:ALG, CSR	C03C10.1, kin-19	2	18	1	1	H1	0	1	High dose
Gene:WBGene00002219:26G:K11D9.1, klp-7:ALG, CSR	K11D9.1, klp-7	2	10	1	1	H1	0	1	High dose
Gene:WBGene00002229:26G:klp-19, Y43F4B.6:ALG, CSR	klp-19, Y43F4B.6	2	10	1	1	H1	0	1	High dose
Gene:WBGene00002263:26G:K08H10.1, lea-1:ALG	K08H10.1, lea-1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00002694:26G:C10H11.9, let-502:ALG, CSR	C10H11.9, let-502	2	4	3	1	H1	0	1	High dose
Gene:WBGene00003572:26G:C07A9.11, ncx-7:ERGO	C07A9.11, ncx-7	2	8	1	1	H1	1	0	High dose
Gene:WBGene00003572:26G:C07A9.11, ncx-7:ERGO	C07A9.11, ncx-7	2	16	1	1	H1	1	0	High dose
Gene:WBGene00003572:26G:C07A9.11, ncx-7:ERGO	C07A9.11, ncx-7	1	20	1	0	H1	1	0	High dose
Gene:WBGene00003902:26G:pab-1, Y106G6H.2:ALG	pab-1, Y106G6H.2	2	18	1	1	H1	1	0	High dose
Gene:WBGene00003920:26G:M117.2, par-5:ALG, CSR	M117.2, par-5	2	4	3	1	H1	0	1	High dose
Gene:WBGene00003922:26G:C15H11.7, pas-1:ALG, CSR	C15H11.7, pas-1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00003928:26G:pas-7, ZK945.2:ALG, CSR	pas-7, ZK945.2	2	12	1	1	H1	0	1	High dose
Gene:WBGene00003992:26G:pgl-1, ZK381.4:ALG, CSR	pgl-1, ZK381.4	2	10	1	1	H1	0	1	High dose
Gene:WBGene00003992:26G:pgl-1, ZK381.4:ALG, CSR	pgl-1, ZK381.4	1	20	1	0	H1	0	1	High dose
Gene:WBGene00004042:26G:C14B9.4, plk-1:ALG, CSR	C14B9.4, plk-1	2	4	3	1	H1	0	1	High dose
Gene:WBGene00004042:26G:C14B9.4, plk-1:ALG, CSR	C14B9.4, plk-1	2	18	1	1	H1	0	1	High dose
Gene:WBGene00004075:26G:pod-1, Y76A2B.1:ALG, CSR	pod-1, Y76A2B.1	2	12	1	1	H1	0	1	High dose
Gene:WBGene00004178:26G:D2030.6, prg-1:ALG	D2030.6, prg-1	2	2	1	1	H1	1	0	High dose
Gene:WBGene00004178:26G:D2030.6, prg-1:ALG	D2030.6, prg-1	2	8	1	1	H1	1	0	High dose
Gene:WBGene00004178:26G:D2030.6, prg-1:ALG	D2030.6, prg-1	2	12	7	1	H1	1	0	High dose
Gene:WBGene00004208:26G:ptc-1, ZK675.1:ALG, CSR, WAGO	ptc-1, ZK675.1	2	12	1	1	H1	0	1	High dose
Gene:WBGene00004208:26G:ptc-1, ZK675.1:ALG, CSR, WAGO	ptc-1, ZK675.1	2	18	1	1	H1	0	1	High dose
Gene:WBGene00004310:26G:C44C11.1, ras-1:ALG	C44C11.1, ras-1	2	4	3	1	H1	0	1	High dose
Gene:WBGene00004460:26G:C30C11.2, rpn-3:ALG, CSR	C30C11.2, rpn-3	2	18	1	1	H1	1	0	High dose
Gene:WBGene00004498:26G:B0412.4, rps-29:ERGO	B0412.4, rps-29	2	18	1	1	H1	0	1	High dose
Gene:WBGene00004501:26G:C52E4.4, rpt-1:ALG, CSR	C52E4.4, rpt-1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00004700:26G:rsp-3, Y111B2A.18:ALG	rsp-3, Y111B2A.18	2	10	1	1	H1	0	1	High dose
Gene:WBGene00004768:26G:F55A11.3, sel-11:ALG	F55A11.3, sel-11	2	12	1	1	H1	0	1	High dose
Gene:WBGene00004888:26G:K12C11.2, smo-1:ALG	K12C11.2, smo-1	2	18	1	1	H1	1	0	High dose
Gene:WBGene00004953:26G:F32H2.3, spd-2:ALG, CSR	F32H2.3, spd-2	2	10	1	1	H1	0	1	High dose
Gene:WBGene00005019:26G:D2096.4, sqv-1:ALG, CSR	D2096.4, sqv-1	2	4	3	1	H1	0	1	High dose
Gene:WBGene00006044:26G:ssp-16, T27A3.3:ALG	ssp-16, T27A3.3	2	18	1	1	H1	1	0	High dose
Gene:WBGene00006050:26G:K07F5.11, ssq-1:ALG	K07F5.11, ssq-1	2	14	1	1	H1	0	1	High dose
Gene:WBGene00006050:26G:K07F5.11, ssq-1:ALG	K07F5.11, ssq-1	1	20	1	0	H1	0	1	High dose
Gene:WBGene00006243:NA:F26G5.11, str-210:unk	F26G5.11, str-210	2	12	5	1	H1	1	0	High dose
Gene:WBGene00006373:26G:F55A11.2, syx-5:ALG, CSR	F55A11.2, syx-5	1	20	1	0	H1	0	1	High dose
Gene:WBGene00006536:26G:K01G5.7, tbb-1:ALG, CSR	K01G5.7, tbb-1	2	18	1	1	H1	0	1	High dose
Gene:WBGene00006626:26G:F10G7.2, tsn-1:ALG, CSR	F10G7.2, tsn-1	2	18	1	1	H1	0	1	High dose
Gene:WBGene00006661:26G:F17C8.5, twk-6:ALG	F17C8.5, twk-6	2	12	1	1	H1	0	1	High dose
Gene:WBGene00006704:26G:F58A4.10, ubc-7:ALG, CSR	F58A4.10, ubc-7	2	8	1	1	H1	0	1	High dose
Gene:WBGene00006727:26G:F25B5.4, ubq-1:ALG, CSR	F25B5.4, ubq-1	2	12	1	1	H1	0	1	High dose
Gene:WBGene00006734:26G:T05H10.5, ufd-2:ALG, CSR	T05H10.5, ufd-2	2	8	1	1	H1	0	1	High dose
Gene:WBGene00006734:26G:T05H10.5, ufd-2:ALG, CSR	T05H10.5, ufd-2	2	16	1	1	H1	0	1	High dose
Gene:WBGene00006768:26G:unc-32, ZK637.8:ALG, CSR	unc-32, ZK637.8	2	18	1	1	H1	1	0	High dose
Gene:WBGene00006876:26G:vab-10, ZK1151.1:ERGO, WAGO	vab-10, ZK1151.1	2	14	3	1	H1	0	1	High dose
Gene:WBGene00006876:26G:vab-10, ZK1151.1:ERGO, WAGO	vab-10, ZK1151.1	1	20	1	0	H1	0	1	High dose
Gene:WBGene00006888:26G:vbh-1, Y54E10A.9:ALG, CSR	vbh-1, Y54E10A.9	2	2	1	1	H1	0	1	High dose
Gene:WBGene00006888:26G:vbh-1, Y54E10A.9:ALG, CSR	vbh-1, Y54E10A.9	2	10	1	1	H1	0	1	High dose
Gene:WBGene00006910:26G:R10E11.8, vha-1:ALG, CSR	R10E11.8, vha-1	1	20	1	0	H1	0	1	High dose
Gene:WBGene00006918:26G:vha-9, ZK970.4:ALG, CSR	vha-9, ZK970.4	1	20	1	0	H1	0	1	High dose
Gene:WBGene00006975:26G:F54F2.2, zfp-1:ALG	F54F2.2, zfp-1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00006975:26G:F54F2.2, zfp-1:ALG	F54F2.2, zfp-1	2	18	1	1	H1	1	0	High dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	8	1	1	H1	0	1	High dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	2	14	1	1	H1	1	0	High dose
Gene:WBGene00007309:26G:C04G2.10:ALG, WAGO	C04G2.10	1	20	1	0	H1	1	0	High dose
Gene:WBGene00007352:26G:C06A1.1, cdc-48.1:ALG, CSR	C06A1.1, cdc-48.1	2	10	1	1	H1	0	1	High dose
Gene:WBGene00007489:26G:C09G5.7:ALG, WAGO	C09G5.7	2	4	3	1	H1	0	1	High dose
Gene:WBGene00007624:26G:C16C10.3, hrde-1:ALG, CSR	C16C10.3, hrde-1	2	8	3	1	H1	1	0	High dose
Gene:WBGene00007683:26G:C18E9.2:ALG	C18E9.2	2	4	3	1	H1	0	1	High dose
Gene:WBGene00007696:26G:C24F3.1, tram-1:ALG, CSR	C24F3.1, tram-1	2	4	3	1	H1	0	1	High dose
Gene:WBGene00008053:26G:C41C4.8, cdc-48.2:ALG, CSR	C41C4.8, cdc-48.2	2	12	1	1	H1	0	1	High dose
Gene:WBGene00008411:26G:D2030.1, mans-1:ALG, CSR	D2030.1, mans-1	1	20	1	0	H1	0	1	High dose
Gene:WBGene00008422:26G:D2045.2:ALG	D2045.2	2	14	1	1	H1	0	1	High dose
Gene:WBGene00008422:26G:D2045.2:ALG	D2045.2	1	20	1	0	H1	0	1	High dose
Gene:WBGene00008532:26G:dpt-1, F02E9.9:ALG, CSR	dpt-1, F02E9.9	1	2	19	0	H1	1	0	High dose
Gene:WBGene00008740:26G:F13D12.5:ALG, CSR	F13D12.5	2	2	1	1	H1	1	0	High dose
Gene:WBGene00008920:26G:eef-1G, F17C11.9:ALG, CSR	eef-1G, F17C11.9	2	16	1	1	H1	0	1	High dose
Gene:WBGene00009126:26G:F25H5.3, pyk-1:ALG, WAGO	F25H5.3, pyk-1	2	10	1	1	H1	0	1	High dose
Gene:WBGene00009187:26G:F27D4.1:ALG	F27D4.1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00009187:26G:F27D4.1:ALG	F27D4.1	2	14	3	1	H1	0	1	High dose
Gene:WBGene00009542:26G:copb-2, F38E11.5:ALG, CSR	copb-2, F38E11.5	2	4	5	1	H1	1	0	High dose
Gene:WBGene00009542:26G:copb-2, F38E11.5:ALG, CSR	copb-2, F38E11.5	2	12	3	1	H1	1	0	High dose
Gene:WBGene00009542:26G:copb-2, F38E11.5:ALG, CSR	copb-2, F38E11.5	1	18	3	0	H1	1	0	High dose
Gene:WBGene00009702:26G:F44F4.3:ALG, WAGO	F44F4.3	2	8	1	1	H1	0	1	High dose
Gene:WBGene00009702:26G:F44F4.3:ALG, WAGO	F44F4.3	2	14	1	1	H1	0	1	High dose
Gene:WBGene00010040:26G:F54C8.7:ALG, WAGO	F54C8.7	2	8	1	1	H1	0	1	High dose
Gene:WBGene00010061:26G:F54E12.2:ALG, CSR	F54E12.2	2	2	1	1	H1	1	0	High dose
Gene:WBGene00010061:26G:F54E12.2:ALG, CSR	F54E12.2	2	8	3	1	H1	1	0	High dose
Gene:WBGene00010061:26G:F54E12.2:ALG, CSR	F54E12.2	1	16	5	0	H1	1	0	High dose
Gene:WBGene00010139:26G:F56A8.3:ALG, CSR	F56A8.3	1	20	1	0	H1	0	1	High dose
Gene:WBGene00010309:26G:F59B2.5, rpn-6.2:ALG, WAGO	F59B2.5, rpn-6.2	2	16	1	1	H1	0	1	High dose
Gene:WBGene00010317:26G:F59B8.2, idh-1:ALG, CSR	F59B8.2, idh-1	2	8	1	1	H1	0	1	High dose
Gene:WBGene00010419:26G:atp-1, H28O16.1:ALG	atp-1, H28O16.1	2	10	1	1	H1	0	1	High dose
Gene:WBGene00010486:26G:K01H12.4:ALG	K01H12.4	2	16	1	1	H1	0	1	High dose
Gene:WBGene00010491:26G:K02B7.3:ALG, WAGO	K02B7.3	2	2	1	1	H1	1	0	High dose
Gene:WBGene00010491:26G:K02B7.3:ALG, WAGO	K02B7.3	2	10	1	1	H1	1	0	High dose
Gene:WBGene00010491:26G:K02B7.3:ALG, WAGO	K02B7.3	2	14	1	1	H1	1	0	High dose
Gene:WBGene00010491:26G:K02B7.3:ALG, WAGO	K02B7.3	1	20	1	0	H1	1	0	High dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	8	1	1	H1	0	1	High dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	12	1	1	H1	0	1	High dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	2	16	1	1	H1	0	1	High dose
Gene:WBGene00010631:26G:cash-1, K07C5.8:ALG, CSR	cash-1, K07C5.8	1	20	1	0	H1	0	1	High dose
Gene:WBGene00010651:26G:K08C9.2:ALG	K08C9.2	1	20	1	0	H1	0	1	High dose
Gene:WBGene00010734:26G:K10C8.1, parn-1:ALG, WAGO	K10C8.1, parn-1	2	2	1	1	H1	1	0	High dose
Gene:WBGene00010734:26G:K10C8.1, parn-1:ALG, WAGO	K10C8.1, parn-1	2	8	1	1	H1	1	0	High dose
Gene:WBGene00010734:26G:K10C8.1, parn-1:ALG, WAGO	K10C8.1, parn-1	2	12	1	1	H1	1	0	High dose
Gene:WBGene00010734:26G:K10C8.1, parn-1:ALG, WAGO	K10C8.1, parn-1	1	18	3	0	H1	1	0	High dose
Gene:WBGene00011015:26G:R04F11.2:ALG	R04F11.2	2	16	1	1	H1	0	1	High dose
Gene:WBGene00011155:26G:R09B3.2, rbm-3.1:ALG, CSR	R09B3.2, rbm-3.1	2	2	1	1	H1	1	0	High dose
Gene:WBGene00011155:26G:R09B3.2, rbm-3.1:ALG, CSR	R09B3.2, rbm-3.1	2	8	1	1	H1	1	0	High dose
Gene:WBGene00011155:26G:R09B3.2, rbm-3.1:ALG, CSR	R09B3.2, rbm-3.1	2	12	5	1	H1	1	0	High dose
Gene:WBGene00011200:26G:R10E4.3:ALG, WAGO	R10E4.3	2	2	11	1	H1	1	0	High dose
Gene:WBGene00011200:26G:R10E4.3:ALG, WAGO	R10E4.3	1	16	5	0	H1	1	0	High dose
Gene:WBGene00011401:26G:T03F6.6:ALG	T03F6.6	2	18	1	1	H1	0	1	High dose
Gene:WBGene00011407:26G:ppat-1, T04A8.5:ERGO	ppat-1, T04A8.5	2	18	1	1	H1	1	0	High dose
Gene:WBGene00011481:26G:imp-2, T05E11.5:ALG, CSR	imp-2, T05E11.5	2	2	7	1	H1	1	0	High dose
Gene:WBGene00011481:26G:imp-2, T05E11.5:ALG, CSR	imp-2, T05E11.5	1	16	5	0	H1	1	0	High dose
Gene:WBGene00011510:26G:pdha-1, T05H10.6:ALG	pdha-1, T05H10.6	2	8	1	1	H1	0	1	High dose
Gene:WBGene00011529:26G:T06D8.9:ALG	T06D8.9	2	2	7	1	H1	1	0	High dose
Gene:WBGene00011529:26G:T06D8.9:ALG	T06D8.9	2	12	7	1	H1	1	0	High dose
Gene:WBGene00011734:26G:mlc-5, T12D8.6:ALG, CSR	mlc-5, T12D8.6	2	12	1	1	H1	0	1	High dose
Gene:WBGene00011867:26G:chc-1, T20G5.1:ALG, CSR	chc-1, T20G5.1	2	12	1	1	H1	0	1	High dose
Gene:WBGene00011884:26G:enol-1, T21B10.2:ALG, CSR	enol-1, T21B10.2	2	16	1	1	H1	0	1	High dose
Gene:WBGene00012060:NA:T26G10.3:unk	T26G10.3	2	16	1	1	H1	0	1	High dose
Gene:WBGene00012102:26G:T27F6.1:ALG, WAGO	T27F6.1	2	10	3	1	H1	0	1	High dose
Gene:WBGene00012315:26G:immt-2, W06H3.1:ALG	immt-2, W06H3.1	2	16	1	1	H1	0	1	High dose
Gene:WBGene00012329:26G:sre-44, W07G1.2:ERGO	sre-44, W07G1.2	2	8	1	1	H1	0	1	High dose
Gene:WBGene00012360:26G:tat-3, W09D10.2:ALG, CSR	tat-3, W09D10.2	2	10	1	1	H1	0	1	High dose
Gene:WBGene00012452:26G:Y17D7B.4:ERGO, WAGO	Y17D7B.4	1	20	1	0	H1	1	0	High dose
Gene:WBGene00012515:NA:Y26G10.1:unk	Y26G10.1	2	18	1	1	H1	0	1	High dose
Gene:WBGene00012765:26G:Y41E3.7:ALG, CSR	Y41E3.7	2	18	1	1	H1	0	1	High dose
Gene:WBGene00012831:26G:Y43F8C.9:ALG	Y43F8C.9	2	18	1	1	H1	0	1	High dose
Gene:WBGene00013038:26G:ani-1, Y49E10.19:ALG, CSR	ani-1, Y49E10.19	2	10	1	1	H1	0	1	High dose
Gene:WBGene00013038:26G:ani-1, Y49E10.19:ALG, CSR	ani-1, Y49E10.19	2	18	1	1	H1	0	1	High dose
Gene:WBGene00013142:26G:Y53C12A.7:ALG	Y53C12A.7	2	18	1	1	H1	0	1	High dose
Gene:WBGene00013325:26G:Y57G11C.36:ALG	Y57G11C.36	2	4	3	1	H1	0	1	High dose
Gene:WBGene00013429:26G:Y66D12A.3:ALG, WAGO	Y66D12A.3	2	18	1	1	H1	0	1	High dose
Gene:WBGene00013463:26G:kdp-1, Y67H2A.5:ALG	kdp-1, Y67H2A.5	2	8	1	1	H1	0	1	High dose
Gene:WBGene00013858:26G:ssp-34, ZC168.6:ALG	ssp-34, ZC168.6	2	8	1	1	H1	0	1	High dose
Gene:WBGene00013953:26G:ZK262.8:ERGO, WAGO	ZK262.8	2	10	1	1	H1	0	1	High dose
Gene:WBGene00014082:26G:ZK795.2:ALG, WAGO	ZK795.2	2	8	1	1	H1	0	1	High dose
Gene:WBGene00015351:26G:C02F5.10:ALG	C02F5.10	2	8	1	1	H1	0	1	High dose
Gene:WBGene00015540:26G:C06E7.3, sams-4:ALG	C06E7.3, sams-4	2	4	3	1	H1	0	1	High dose
Gene:WBGene00016116:26G:C25H3.7:ALG	C25H3.7	2	8	1	1	H1	0	1	High dose
Gene:WBGene00016162:26G:C27D6.4, crh-2:ALG, WAGO	C27D6.4, crh-2	2	2	1	1	H1	0	1	High dose
Gene:WBGene00016162:26G:C27D6.4, crh-2:ALG, WAGO	C27D6.4, crh-2	2	12	1	1	H1	0	1	High dose
Gene:WBGene00016162:26G:C27D6.4, crh-2:ALG, WAGO	C27D6.4, crh-2	1	20	1	0	H1	0	1	High dose
Gene:WBGene00016209:26G:C29E4.12:ALG	C29E4.12	2	10	1	1	H1	0	1	High dose
Gene:WBGene00016507:26G:abhd-5.2, C37H5.3:ALG	abhd-5.2, C37H5.3	2	2	5	1	H1	1	0	High dose
Gene:WBGene00016507:26G:abhd-5.2, C37H5.3:ALG	abhd-5.2, C37H5.3	1	10	11	0	H1	1	0	High dose
Gene:WBGene00016553:26G:C40A11.10, mir-8199:ERGO, WAGO	C40A11.10, mir-8199	2	2	1	1	H1	1	0	High dose
Gene:WBGene00016561:26G:C41D11.1, eri-6:ERGO, WAGO	C41D11.1, eri-6	2	14	1	1	H1	1	0	High dose
Gene:WBGene00016583:26G:C42C1.5, tag-335:ALG, CSR	C42C1.5, tag-335	2	4	3	1	H1	0	1	High dose
Gene:WBGene00016605:26G:C43E11.5:ALG	C43E11.5	2	10	1	1	H1	0	1	High dose
Gene:WBGene00016635:26G:C44B11.6:ERGO, WAGO	C44B11.6	1	20	1	0	H1	1	0	High dose
Gene:WBGene00016741:26G:C48B6.3:ALG, CSR	C48B6.3	2	4	3	1	H1	0	1	High dose
Gene:WBGene00016965:26G:C56C10.9:ALG	C56C10.9	2	16	1	1	H1	0	1	High dose
Gene:WBGene00016981:26G:C56G2.7, rpn-13:ALG, CSR	C56G2.7, rpn-13	2	8	1	1	H1	0	1	High dose
Gene:WBGene00017088:26G:akir-1, E01A2.6:ALG, CSR	akir-1, E01A2.6	2	14	1	1	H1	0	1	High dose
Gene:WBGene00017225:26G:F07G6.6, fbxa-52:ERGO, WAGO	F07G6.6, fbxa-52	2	10	1	1	H1	1	0	High dose
Gene:WBGene00017225:26G:F07G6.6, fbxa-52:ERGO, WAGO	F07G6.6, fbxa-52	1	20	1	0	H1	1	0	High dose
Gene:WBGene00017328:26G:F10C5.2, nemp-1:ALG, CSR	F10C5.2, nemp-1	2	16	1	1	H1	0	1	High dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	2	8	1	1	H1	1	0	High dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	2	14	1	1	H1	1	0	High dose
Gene:WBGene00017354:26G:F10E9.2:ALG, WAGO	F10E9.2	1	18	3	0	H1	1	0	High dose
Gene:WBGene00017441:26G:F13H8.8:ALG, WAGO	F13H8.8	2	4	5	1	H1	0	1	High dose
Gene:WBGene00017441:26G:F13H8.8:ALG, WAGO	F13H8.8	2	16	1	1	H1	0	1	High dose
Gene:WBGene00017838:NA:F26G1.2:unk	F26G1.2	2	4	3	1	H1	0	1	High dose
Gene:WBGene00017840:NA:F26G1.4, ttm-2:unk	F26G1.4, ttm-2	2	2	1	1	H1	1	0	High dose
Gene:WBGene00017840:NA:F26G1.4, ttm-2:unk	F26G1.4, ttm-2	2	10	1	1	H1	1	0	High dose
