gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
Gene:WBGene00046080:NA:21ur-1426, R05A10.15:piRNA	21ur-1426, R05A10.15	2	12	1	1	C1	1	0	Control
Gene:WBGene00046080:NA:21ur-1426, R05A10.15:piRNA	21ur-1426, R05A10.15	2	16	1	1	C1	1	0	Control
Gene:WBGene00046080:NA:21ur-1426, R05A10.15:piRNA	21ur-1426, R05A10.15	1	20	1	0	C1	1	0	Control
Gene:WBGene00046088:NA:21ur-409, Y105C5A.89:piRNA	21ur-409, Y105C5A.89	2	8	1	1	C1	0	1	Control
Gene:WBGene00046089:NA:21ur-2171, Y40H7A.37:piRNA	21ur-2171, Y40H7A.37	2	14	1	1	C1	0	1	Control
Gene:WBGene00046090:NA:21ur-5053, Y73F8A.85:piRNA	21ur-5053, Y73F8A.85	2	8	1	1	C1	0	1	Control
Gene:WBGene00046090:NA:21ur-5053, Y73F8A.85:piRNA	21ur-5053, Y73F8A.85	2	12	1	1	C1	0	1	Control
Gene:WBGene00046093:NA:21ur-2297, Y73F8A.87:piRNA	21ur-2297, Y73F8A.87	2	10	1	1	C1	0	1	Control
Gene:WBGene00046094:NA:21ur-265, C31H1.11:piRNA	21ur-265, C31H1.11	1	20	1	0	C1	0	1	Control
Gene:WBGene00046095:NA:21ur-2391, Y105C5B.82:piRNA	21ur-2391, Y105C5B.82	2	2	1	1	C1	0	1	Control
Gene:WBGene00046095:NA:21ur-2391, Y105C5B.82:piRNA	21ur-2391, Y105C5B.82	2	8	3	1	C1	0	1	Control
Gene:WBGene00046095:NA:21ur-2391, Y105C5B.82:piRNA	21ur-2391, Y105C5B.82	2	18	1	1	C1	0	1	Control
Gene:WBGene00046096:NA:21ur-1686, Y57G11C.93:piRNA	21ur-1686, Y57G11C.93	2	2	3	1	C1	1	0	Control
Gene:WBGene00046096:NA:21ur-1686, Y57G11C.93:piRNA	21ur-1686, Y57G11C.93	2	8	1	1	C1	1	0	Control
Gene:WBGene00046096:NA:21ur-1686, Y57G11C.93:piRNA	21ur-1686, Y57G11C.93	2	14	3	1	C1	1	0	Control
Gene:WBGene00046107:NA:21ur-400, LLC1.9:piRNA	21ur-400, LLC1.9	2	4	1	1	C1	1	0	Control
Gene:WBGene00046107:NA:21ur-400, LLC1.9:piRNA	21ur-400, LLC1.9	1	8	13	0	C1	1	0	Control
Gene:WBGene00046109:NA:21ur-2935, B0350.6:piRNA	21ur-2935, B0350.6	2	2	3	1	C1	0	1	Control
Gene:WBGene00046109:NA:21ur-2935, B0350.6:piRNA	21ur-2935, B0350.6	2	8	1	1	C1	0	1	Control
Gene:WBGene00046109:NA:21ur-2935, B0350.6:piRNA	21ur-2935, B0350.6	2	14	1	1	C1	0	1	Control
Gene:WBGene00046111:NA:21ur-4116, Y73F8A.88:piRNA	21ur-4116, Y73F8A.88	2	12	1	1	C1	0	1	Control
Gene:WBGene00046118:NA:21ur-3327, Y105C5B.84:piRNA	21ur-3327, Y105C5B.84	2	2	15	1	C1	1	0	Control
Gene:WBGene00046118:NA:21ur-3327, Y105C5B.84:piRNA	21ur-3327, Y105C5B.84	1	20	1	0	C1	1	0	Control
Gene:WBGene00046136:NA:21ur-888, Y116A8A.21:piRNA	21ur-888, Y116A8A.21	2	2	3	1	C1	0	1	Control
Gene:WBGene00046136:NA:21ur-888, Y116A8A.21:piRNA	21ur-888, Y116A8A.21	2	14	1	1	C1	0	1	Control
Gene:WBGene00046138:NA:21ur-2220, H08M01.10:piRNA	21ur-2220, H08M01.10	2	10	1	1	C1	0	1	Control
Gene:WBGene00046146:NA:21ur-3158, Y105C5B.87:piRNA	21ur-3158, Y105C5B.87	2	2	3	1	C1	0	1	Control
Gene:WBGene00046146:NA:21ur-3158, Y105C5B.87:piRNA	21ur-3158, Y105C5B.87	2	14	1	1	C1	0	1	Control
Gene:WBGene00046146:NA:21ur-3158, Y105C5B.87:piRNA	21ur-3158, Y105C5B.87	2	18	1	1	C1	0	1	Control
Gene:WBGene00046149:NA:21ur-225, Y41E3.41:piRNA	21ur-225, Y41E3.41	2	6	1	1	C1	0	1	Control
Gene:WBGene00046149:NA:21ur-225, Y41E3.41:piRNA	21ur-225, Y41E3.41	2	12	1	1	C1	0	1	Control
Gene:WBGene00046154:NA:21ur-4599, Y73F8A.90:piRNA	21ur-4599, Y73F8A.90	2	4	1	1	C1	0	1	Control
Gene:WBGene00046154:NA:21ur-4599, Y73F8A.90:piRNA	21ur-4599, Y73F8A.90	2	10	1	1	C1	0	1	Control
Gene:WBGene00046154:NA:21ur-4599, Y73F8A.90:piRNA	21ur-4599, Y73F8A.90	2	14	1	1	C1	0	1	Control
Gene:WBGene00046154:NA:21ur-4599, Y73F8A.90:piRNA	21ur-4599, Y73F8A.90	1	20	1	0	C1	0	1	Control
Gene:WBGene00046157:NA:21ur-2076, C31H1.14:piRNA	21ur-2076, C31H1.14	2	2	1	1	C1	1	0	Control
Gene:WBGene00046157:NA:21ur-2076, C31H1.14:piRNA	21ur-2076, C31H1.14	1	8	13	0	C1	1	0	Control
Gene:WBGene00046163:NA:21ur-361, Y73F8A.92:piRNA	21ur-361, Y73F8A.92	2	6	3	1	C1	0	1	Control
Gene:WBGene00046163:NA:21ur-361, Y73F8A.92:piRNA	21ur-361, Y73F8A.92	2	12	1	1	C1	0	1	Control
Gene:WBGene00046163:NA:21ur-361, Y73F8A.92:piRNA	21ur-361, Y73F8A.92	2	16	1	1	C1	1	0	Control
Gene:WBGene00046166:NA:21ur-2455, Y51H4A.76:piRNA	21ur-2455, Y51H4A.76	2	10	3	1	C1	0	1	Control
Gene:WBGene00046171:NA:21ur-51, Y116A8A.22:piRNA	21ur-51, Y116A8A.22	1	2	19	0	C1	1	0	Control
Gene:WBGene00046191:NA:21ur-3788, Y37A1B.40:piRNA	21ur-3788, Y37A1B.40	2	12	1	1	C1	0	1	Control
Gene:WBGene00046194:NA:21ur-2435, Y105C5A.98:piRNA	21ur-2435, Y105C5A.98	2	4	1	1	C1	0	1	Control
Gene:WBGene00046202:NA:21ur-4236, Y57G11B.23:piRNA	21ur-4236, Y57G11B.23	2	6	1	1	C1	0	1	Control
Gene:WBGene00046203:NA:21ur-1177, Y73F8A.96:piRNA	21ur-1177, Y73F8A.96	2	18	1	1	C1	0	1	Control
Gene:WBGene00046224:NA:21ur-4164, Y40H7A.40:piRNA	21ur-4164, Y40H7A.40	2	14	1	1	C1	0	1	Control
Gene:WBGene00046226:NA:21ur-3271, Y105C5B.92:piRNA	21ur-3271, Y105C5B.92	2	10	1	1	C1	0	1	Control
Gene:WBGene00046233:NA:21ur-4845, Y41E3.45:piRNA	21ur-4845, Y41E3.45	2	2	1	1	C1	0	1	Control
Gene:WBGene00046236:NA:21ur-4426, Y116A8A.23:piRNA	21ur-4426, Y116A8A.23	2	14	1	1	C1	0	1	Control
Gene:WBGene00046238:NA:21ur-5086, Y73F8A.99:piRNA	21ur-5086, Y73F8A.99	2	2	3	1	C1	1	0	Control
Gene:WBGene00046240:NA:21ur-4792, Y41E3.46:piRNA	21ur-4792, Y41E3.46	2	10	1	1	C1	0	1	Control
Gene:WBGene00046247:NA:21ur-572, C26C9.5:piRNA	21ur-572, C26C9.5	2	8	1	1	C1	0	1	Control
Gene:WBGene00046247:NA:21ur-572, C26C9.5:piRNA	21ur-572, C26C9.5	2	12	3	1	C1	0	1	Control
Gene:WBGene00046248:NA:21ur-197, Y116A8C.70:piRNA	21ur-197, Y116A8C.70	2	6	3	1	C1	0	1	Control
Gene:WBGene00046248:NA:21ur-197, Y116A8C.70:piRNA	21ur-197, Y116A8C.70	2	12	3	1	C1	0	1	Control
Gene:WBGene00046253:NA:21ur-5384, Y41E3.47:piRNA	21ur-5384, Y41E3.47	2	2	1	1	C1	0	1	Control
Gene:WBGene00046253:NA:21ur-5384, Y41E3.47:piRNA	21ur-5384, Y41E3.47	2	6	9	1	C1	0	1	Control
Gene:WBGene00046254:NA:21ur-1273, Y105C5B.97:piRNA	21ur-1273, Y105C5B.97	2	2	3	1	C1	1	0	Control
Gene:WBGene00046254:NA:21ur-1273, Y105C5B.97:piRNA	21ur-1273, Y105C5B.97	1	20	1	0	C1	1	0	Control
Gene:WBGene00046269:NA:21ur-4638, Y57G11A.14:piRNA	21ur-4638, Y57G11A.14	2	2	1	1	C1	0	1	Control
Gene:WBGene00046269:NA:21ur-4638, Y57G11A.14:piRNA	21ur-4638, Y57G11A.14	2	10	1	1	C1	0	1	Control
Gene:WBGene00046269:NA:21ur-4638, Y57G11A.14:piRNA	21ur-4638, Y57G11A.14	2	14	1	1	C1	0	1	Control
Gene:WBGene00046271:NA:21ur-1762, Y40H7A.43:piRNA	21ur-1762, Y40H7A.43	2	6	3	1	C1	0	1	Control
Gene:WBGene00046271:NA:21ur-1762, Y40H7A.43:piRNA	21ur-1762, Y40H7A.43	2	12	1	1	C1	0	1	Control
Gene:WBGene00046271:NA:21ur-1762, Y40H7A.43:piRNA	21ur-1762, Y40H7A.43	2	16	3	1	C1	0	1	Control
Gene:WBGene00046280:NA:21ur-3189, C52D10.21:piRNA	21ur-3189, C52D10.21	2	10	1	1	C1	0	1	Control
Gene:WBGene00046286:NA:21ur-5233, Y67A10A.36:piRNA	21ur-5233, Y67A10A.36	2	8	1	1	C1	0	1	Control
Gene:WBGene00046286:NA:21ur-5233, Y67A10A.36:piRNA	21ur-5233, Y67A10A.36	2	14	1	1	C1	0	1	Control
Gene:WBGene00046292:NA:21ur-1079, Y105C5B.102:piRNA	21ur-1079, Y105C5B.102	2	4	1	1	C1	1	0	Control
Gene:WBGene00046292:NA:21ur-1079, Y105C5B.102:piRNA	21ur-1079, Y105C5B.102	2	8	1	1	C1	1	0	Control
Gene:WBGene00046292:NA:21ur-1079, Y105C5B.102:piRNA	21ur-1079, Y105C5B.102	2	14	3	1	C1	1	0	Control
Gene:WBGene00046292:NA:21ur-1079, Y105C5B.102:piRNA	21ur-1079, Y105C5B.102	1	20	1	0	C1	1	0	Control
Gene:WBGene00046295:NA:21ur-1206, Y73F8A.102:piRNA	21ur-1206, Y73F8A.102	2	18	1	1	C1	0	1	Control
Gene:WBGene00046298:NA:21ur-2468, Y57G11C.108:piRNA	21ur-2468, Y57G11C.108	2	10	1	1	C1	0	1	Control
Gene:WBGene00046298:NA:21ur-2468, Y57G11C.108:piRNA	21ur-2468, Y57G11C.108	2	18	1	1	C1	0	1	Control
Gene:WBGene00046300:NA:21ur-554, Y57G11C.109:piRNA	21ur-554, Y57G11C.109	2	4	11	1	C1	0	1	Control
Gene:WBGene00046300:NA:21ur-554, Y57G11C.109:piRNA	21ur-554, Y57G11C.109	2	16	1	1	C1	1	0	Control
Gene:WBGene00046302:NA:21ur-2374, Y40H7A.44:piRNA	21ur-2374, Y40H7A.44	2	14	1	1	C1	0	1	Control
Gene:WBGene00046307:NA:21ur-648, Y105C5B.105:piRNA	21ur-648, Y105C5B.105	1	20	1	0	C1	1	0	Control
Gene:WBGene00046317:NA:21ur-3509, Y105C5A.110:piRNA	21ur-3509, Y105C5A.110	2	10	3	1	C1	0	1	Control
Gene:WBGene00046322:NA:21ur-3919, H25K10.15:piRNA	21ur-3919, H25K10.15	2	12	1	1	C1	0	1	Control
Gene:WBGene00046326:NA:21ur-585, Y40H7A.46:piRNA	21ur-585, Y40H7A.46	1	20	1	0	C1	0	1	Control
Gene:WBGene00046335:NA:21ur-2814, Y105C5B.107:piRNA	21ur-2814, Y105C5B.107	2	8	3	1	C1	0	1	Control
Gene:WBGene00046335:NA:21ur-2814, Y105C5B.107:piRNA	21ur-2814, Y105C5B.107	2	14	1	1	C1	0	1	Control
Gene:WBGene00046339:NA:21ur-3454, Y67A10A.37:piRNA	21ur-3454, Y67A10A.37	2	10	5	1	C1	0	1	Control
Gene:WBGene00046348:NA:21ur-342, Y40H7A.47:piRNA	21ur-342, Y40H7A.47	2	8	5	1	C1	0	1	Control
Gene:WBGene00046349:NA:21ur-1886, R05A10.17:piRNA	21ur-1886, R05A10.17	2	6	1	1	C1	0	1	Control
Gene:WBGene00046349:NA:21ur-1886, R05A10.17:piRNA	21ur-1886, R05A10.17	1	20	1	0	C1	0	1	Control
Gene:WBGene00046356:NA:21ur-4831, Y67A10A.38:piRNA	21ur-4831, Y67A10A.38	2	4	1	1	C1	0	1	Control
Gene:WBGene00046356:NA:21ur-4831, Y67A10A.38:piRNA	21ur-4831, Y67A10A.38	2	14	1	1	C1	0	1	Control
Gene:WBGene00046358:NA:21ur-4185, Y57G11B.25:piRNA	21ur-4185, Y57G11B.25	2	10	1	1	C1	0	1	Control
Gene:WBGene00046358:NA:21ur-4185, Y57G11B.25:piRNA	21ur-4185, Y57G11B.25	2	14	1	1	C1	0	1	Control
Gene:WBGene00046358:NA:21ur-4185, Y57G11B.25:piRNA	21ur-4185, Y57G11B.25	2	18	1	1	C1	0	1	Control
Gene:WBGene00046361:NA:21ur-5450, Y57G11A.16:piRNA	21ur-5450, Y57G11A.16	2	4	1	1	C1	0	1	Control
Gene:WBGene00046361:NA:21ur-5450, Y57G11A.16:piRNA	21ur-5450, Y57G11A.16	2	16	1	1	C1	0	1	Control
Gene:WBGene00046362:NA:21ur-3114, Y57G11A.17:piRNA	21ur-3114, Y57G11A.17	2	10	5	1	C1	0	1	Control
Gene:WBGene00046370:NA:21ur-3175, Y57G11C.112:piRNA	21ur-3175, Y57G11C.112	2	2	1	1	C1	0	1	Control
Gene:WBGene00046370:NA:21ur-3175, Y57G11C.112:piRNA	21ur-3175, Y57G11C.112	2	8	7	1	C1	0	1	Control
Gene:WBGene00046370:NA:21ur-3175, Y57G11C.112:piRNA	21ur-3175, Y57G11C.112	1	18	3	0	C1	0	1	Control
Gene:WBGene00046376:NA:21ur-81, C52D10.22:piRNA	21ur-81, C52D10.22	2	2	3	1	C1	1	0	Control
Gene:WBGene00046376:NA:21ur-81, C52D10.22:piRNA	21ur-81, C52D10.22	2	8	1	1	C1	1	0	Control
Gene:WBGene00046376:NA:21ur-81, C52D10.22:piRNA	21ur-81, C52D10.22	1	16	5	0	C1	1	0	Control
Gene:WBGene00046389:NA:21ur-492, Y73F8A.111:piRNA	21ur-492, Y73F8A.111	2	12	3	1	C1	0	1	Control
Gene:WBGene00046390:NA:21ur-1602, Y64G10A.40:piRNA	21ur-1602, Y64G10A.40	2	2	1	1	C1	0	1	Control
Gene:WBGene00046398:NA:21ur-2584, Y45F10D.24:piRNA	21ur-2584, Y45F10D.24	2	2	1	1	C1	0	1	Control
Gene:WBGene00046398:NA:21ur-2584, Y45F10D.24:piRNA	21ur-2584, Y45F10D.24	2	10	3	1	C1	0	1	Control
Gene:WBGene00046398:NA:21ur-2584, Y45F10D.24:piRNA	21ur-2584, Y45F10D.24	2	18	1	1	C1	0	1	Control
Gene:WBGene00046406:NA:21ur-5338, Y67A10A.40:piRNA	21ur-5338, Y67A10A.40	2	2	1	1	C1	0	1	Control
Gene:WBGene00046406:NA:21ur-5338, Y67A10A.40:piRNA	21ur-5338, Y67A10A.40	2	6	5	1	C1	0	1	Control
Gene:WBGene00046409:NA:21ur-241, F13G11.12:piRNA	21ur-241, F13G11.12	2	6	1	1	C1	0	1	Control
Gene:WBGene00046409:NA:21ur-241, F13G11.12:piRNA	21ur-241, F13G11.12	2	12	1	1	C1	0	1	Control
Gene:WBGene00046415:NA:21ur-1906, Y105C5A.120:piRNA	21ur-1906, Y105C5A.120	2	4	1	1	C1	1	0	Control
Gene:WBGene00046415:NA:21ur-1906, Y105C5A.120:piRNA	21ur-1906, Y105C5A.120	2	8	1	1	C1	1	0	Control
Gene:WBGene00046415:NA:21ur-1906, Y105C5A.120:piRNA	21ur-1906, Y105C5A.120	2	16	1	1	C1	1	0	Control
Gene:WBGene00046415:NA:21ur-1906, Y105C5A.120:piRNA	21ur-1906, Y105C5A.120	1	20	1	0	C1	1	0	Control
Gene:WBGene00046422:NA:21ur-5358, Y57G11C.115:piRNA	21ur-5358, Y57G11C.115	2	8	7	1	C1	0	1	Control
Gene:WBGene00046422:NA:21ur-5358, Y57G11C.115:piRNA	21ur-5358, Y57G11C.115	1	18	3	0	C1	0	1	Control
Gene:WBGene00046426:NA:21ur-3120, F55B11.15:piRNA	21ur-3120, F55B11.15	2	12	1	1	C1	0	1	Control
Gene:WBGene00046429:NA:21ur-5109, Y105C5B.116:piRNA	21ur-5109, Y105C5B.116	2	2	5	1	C1	0	1	Control
Gene:WBGene00046429:NA:21ur-5109, Y105C5B.116:piRNA	21ur-5109, Y105C5B.116	2	10	1	1	C1	0	1	Control
Gene:WBGene00046429:NA:21ur-5109, Y105C5B.116:piRNA	21ur-5109, Y105C5B.116	2	18	1	1	C1	0	1	Control
Gene:WBGene00046430:NA:21ur-4986, Y57G11B.28:piRNA	21ur-4986, Y57G11B.28	2	2	1	1	C1	0	1	Control
Gene:WBGene00046430:NA:21ur-4986, Y57G11B.28:piRNA	21ur-4986, Y57G11B.28	2	6	1	1	C1	0	1	Control
Gene:WBGene00046430:NA:21ur-4986, Y57G11B.28:piRNA	21ur-4986, Y57G11B.28	2	12	7	1	C1	0	1	Control
Gene:WBGene00046433:NA:21ur-3008, Y73F8A.116:piRNA	21ur-3008, Y73F8A.116	2	4	1	1	C1	0	1	Control
Gene:WBGene00046440:NA:21ur-1703, Y64G10A.41:piRNA	21ur-1703, Y64G10A.41	1	6	15	0	C1	0	1	Control
Gene:WBGene00046442:NA:21ur-4458, Y105C5A.122:piRNA	21ur-4458, Y105C5A.122	2	2	9	1	C1	1	0	Control
Gene:WBGene00046442:NA:21ur-4458, Y105C5A.122:piRNA	21ur-4458, Y105C5A.122	2	14	1	1	C1	1	0	Control
Gene:WBGene00046442:NA:21ur-4458, Y105C5A.122:piRNA	21ur-4458, Y105C5A.122	1	20	1	0	C1	1	0	Control
Gene:WBGene00046443:NA:21ur-2030, Y105C5B.117:piRNA	21ur-2030, Y105C5B.117	2	14	1	1	C1	0	1	Control
Gene:WBGene00046451:NA:21ur-3016, Y105C5A.123:piRNA	21ur-3016, Y105C5A.123	2	2	1	1	C1	0	1	Control
Gene:WBGene00046451:NA:21ur-3016, Y105C5A.123:piRNA	21ur-3016, Y105C5A.123	2	6	1	1	C1	0	1	Control
Gene:WBGene00046451:NA:21ur-3016, Y105C5A.123:piRNA	21ur-3016, Y105C5A.123	2	10	1	1	C1	0	1	Control
Gene:WBGene00046451:NA:21ur-3016, Y105C5A.123:piRNA	21ur-3016, Y105C5A.123	2	18	1	1	C1	0	1	Control
Gene:WBGene00046455:NA:21ur-156, Y105C5A.124:piRNA	21ur-156, Y105C5A.124	2	10	5	1	C1	0	1	Control
Gene:WBGene00046455:NA:21ur-156, Y105C5A.124:piRNA	21ur-156, Y105C5A.124	2	18	1	1	C1	0	1	Control
Gene:WBGene00046457:NA:21ur-4951, H08M01.12:piRNA	21ur-4951, H08M01.12	2	10	3	1	C1	0	1	Control
Gene:WBGene00046462:NA:21ur-4554, Y57G11A.18:piRNA	21ur-4554, Y57G11A.18	2	4	11	1	C1	0	1	Control
Gene:WBGene00046467:NA:21ur-1494, T06A10.16:piRNA	21ur-1494, T06A10.16	2	2	7	1	C1	0	1	Control
Gene:WBGene00046467:NA:21ur-1494, T06A10.16:piRNA	21ur-1494, T06A10.16	1	12	9	0	C1	0	1	Control
Gene:WBGene00046472:NA:21ur-4852, Y73F8A.122:piRNA	21ur-4852, Y73F8A.122	2	2	1	1	C1	0	1	Control
Gene:WBGene00046472:NA:21ur-4852, Y73F8A.122:piRNA	21ur-4852, Y73F8A.122	2	14	1	1	C1	0	1	Control
Gene:WBGene00046472:NA:21ur-4852, Y73F8A.122:piRNA	21ur-4852, Y73F8A.122	1	20	1	0	C1	0	1	Control
Gene:WBGene00046480:NA:21ur-5361, Y37A1B.44:piRNA	21ur-5361, Y37A1B.44	2	6	1	1	C1	1	0	Control
Gene:WBGene00046480:NA:21ur-5361, Y37A1B.44:piRNA	21ur-5361, Y37A1B.44	1	20	1	0	C1	1	0	Control
Gene:WBGene00046491:NA:21ur-1317, Y64G10A.42:piRNA	21ur-1317, Y64G10A.42	2	8	1	1	C1	1	0	Control
Gene:WBGene00046491:NA:21ur-1317, Y64G10A.42:piRNA	21ur-1317, Y64G10A.42	2	14	1	1	C1	1	0	Control
Gene:WBGene00046496:NA:21ur-4253, ZK616.15:piRNA	21ur-4253, ZK616.15	2	2	1	1	C1	1	0	Control
Gene:WBGene00046496:NA:21ur-4253, ZK616.15:piRNA	21ur-4253, ZK616.15	2	8	1	1	C1	1	0	Control
Gene:WBGene00046496:NA:21ur-4253, ZK616.15:piRNA	21ur-4253, ZK616.15	1	12	9	0	C1	1	0	Control
Gene:WBGene00046498:NA:21ur-3866, Y64G10A.43:piRNA	21ur-3866, Y64G10A.43	2	6	1	1	C1	1	0	Control
Gene:WBGene00046498:NA:21ur-3866, Y64G10A.43:piRNA	21ur-3866, Y64G10A.43	1	20	1	0	C1	1	0	Control
Gene:WBGene00046503:NA:21ur-25, Y57G11C.122:piRNA	21ur-25, Y57G11C.122	2	2	3	1	C1	1	0	Control
Gene:WBGene00046503:NA:21ur-25, Y57G11C.122:piRNA	21ur-25, Y57G11C.122	2	14	3	1	C1	1	0	Control
Gene:WBGene00046503:NA:21ur-25, Y57G11C.122:piRNA	21ur-25, Y57G11C.122	1	20	1	0	C1	1	0	Control
Gene:WBGene00046508:NA:21ur-2708, Y105C5B.127:piRNA	21ur-2708, Y105C5B.127	1	16	5	0	C1	1	0	Control
Gene:WBGene00046513:NA:21ur-9, F55B11.16:piRNA	21ur-9, F55B11.16	2	6	9	1	C1	0	1	Control
Gene:WBGene00046513:NA:21ur-9, F55B11.16:piRNA	21ur-9, F55B11.16	1	20	1	0	C1	0	1	Control
Gene:WBGene00046519:NA:21ur-3531, C27H2.14:piRNA	21ur-3531, C27H2.14	2	10	1	1	C1	0	1	Control
Gene:WBGene00046522:NA:21ur-5324, C02B10.14:piRNA	21ur-5324, C02B10.14	1	20	1	0	C1	1	0	Control
Gene:WBGene00046526:NA:21ur-1326, Y67A10A.41:piRNA	21ur-1326, Y67A10A.41	2	2	3	1	C1	0	1	Control
Gene:WBGene00046531:NA:21ur-699, Y64G10A.44:piRNA	21ur-699, Y64G10A.44	2	8	1	1	C1	0	1	Control
Gene:WBGene00046531:NA:21ur-699, Y64G10A.44:piRNA	21ur-699, Y64G10A.44	2	12	1	1	C1	0	1	Control
Gene:WBGene00046539:NA:21ur-3381, C35D6.24:piRNA	21ur-3381, C35D6.24	2	4	1	1	C1	0	1	Control
Gene:WBGene00046539:NA:21ur-3381, C35D6.24:piRNA	21ur-3381, C35D6.24	2	14	1	1	C1	0	1	Control
Gene:WBGene00046540:NA:21ur-3819, Y73F8A.126:piRNA	21ur-3819, Y73F8A.126	2	2	3	1	C1	0	1	Control
Gene:WBGene00046540:NA:21ur-3819, Y73F8A.126:piRNA	21ur-3819, Y73F8A.126	2	10	3	1	C1	0	1	Control
Gene:WBGene00046549:NA:21ur-2149, Y64G10A.45:piRNA	21ur-2149, Y64G10A.45	2	4	7	1	C1	1	0	Control
Gene:WBGene00046549:NA:21ur-2149, Y64G10A.45:piRNA	21ur-2149, Y64G10A.45	2	16	3	1	C1	1	0	Control
Gene:WBGene00046550:NA:21ur-4356, F13G11.15:piRNA	21ur-4356, F13G11.15	2	16	3	1	C1	1	0	Control
Gene:WBGene00046557:NA:21ur-4736, F26D12.6:piRNA	21ur-4736, F26D12.6	2	14	3	1	C1	0	1	Control
Gene:WBGene00046572:NA:21ur-4027, Y57G11C.128:piRNA	21ur-4027, Y57G11C.128	2	14	1	1	C1	0	1	Control
Gene:WBGene00046573:NA:21ur-4289, Y105C5B.134:piRNA	21ur-4289, Y105C5B.134	2	4	1	1	C1	0	1	Control
Gene:WBGene00046578:NA:21ur-4464, Y57G11A.19:piRNA	21ur-4464, Y57G11A.19	2	4	1	1	C1	1	0	Control
Gene:WBGene00046578:NA:21ur-4464, Y57G11A.19:piRNA	21ur-4464, Y57G11A.19	2	10	9	1	C1	1	0	Control
Gene:WBGene00046583:NA:21ur-2809, Y57G11C.129:piRNA	21ur-2809, Y57G11C.129	2	6	1	1	C1	1	0	Control
Gene:WBGene00046583:NA:21ur-2809, Y57G11C.129:piRNA	21ur-2809, Y57G11C.129	1	20	1	0	C1	1	0	Control
Gene:WBGene00046584:NA:21ur-205, Y57G11A.20:piRNA	21ur-205, Y57G11A.20	2	2	13	1	C1	0	1	Control
Gene:WBGene00046584:NA:21ur-205, Y57G11A.20:piRNA	21ur-205, Y57G11A.20	2	18	1	1	C1	0	1	Control
Gene:WBGene00046586:NA:21ur-4372, Y105C5B.136:piRNA	21ur-4372, Y105C5B.136	2	2	1	1	C1	0	1	Control
Gene:WBGene00046586:NA:21ur-4372, Y105C5B.136:piRNA	21ur-4372, Y105C5B.136	1	20	1	0	C1	0	1	Control
Gene:WBGene00046588:NA:21ur-3215, Y73F8A.131:piRNA	21ur-3215, Y73F8A.131	2	2	1	1	C1	0	1	Control
Gene:WBGene00046588:NA:21ur-3215, Y73F8A.131:piRNA	21ur-3215, Y73F8A.131	2	8	3	1	C1	0	1	Control
Gene:WBGene00046588:NA:21ur-3215, Y73F8A.131:piRNA	21ur-3215, Y73F8A.131	2	14	1	1	C1	0	1	Control
Gene:WBGene00046592:NA:21ur-2525, Y73F8A.132:piRNA	21ur-2525, Y73F8A.132	2	10	1	1	C1	0	1	Control
Gene:WBGene00046596:NA:21ur-1412, M199.19:piRNA	21ur-1412, M199.19	2	6	5	1	C1	0	1	Control
Gene:WBGene00046596:NA:21ur-1412, M199.19:piRNA	21ur-1412, M199.19	2	14	1	1	C1	0	1	Control
Gene:WBGene00046596:NA:21ur-1412, M199.19:piRNA	21ur-1412, M199.19	2	18	1	1	C1	0	1	Control
Gene:WBGene00046601:NA:21ur-397, Y116A8A.26:piRNA	21ur-397, Y116A8A.26	2	2	1	1	C1	1	0	Control
Gene:WBGene00046601:NA:21ur-397, Y116A8A.26:piRNA	21ur-397, Y116A8A.26	2	8	3	1	C1	1	0	Control
Gene:WBGene00046601:NA:21ur-397, Y116A8A.26:piRNA	21ur-397, Y116A8A.26	2	14	1	1	C1	1	0	Control
Gene:WBGene00046601:NA:21ur-397, Y116A8A.26:piRNA	21ur-397, Y116A8A.26	1	20	1	0	C1	1	0	Control
Gene:WBGene00046605:NA:21ur-4823, Y57G11C.131:piRNA	21ur-4823, Y57G11C.131	2	2	1	1	C1	0	1	Control
Gene:WBGene00046605:NA:21ur-4823, Y57G11C.131:piRNA	21ur-4823, Y57G11C.131	2	18	1	1	C1	0	1	Control
Gene:WBGene00046606:NA:21ur-4329, Y73F8A.135:piRNA	21ur-4329, Y73F8A.135	2	4	1	1	C1	1	0	Control
Gene:WBGene00046606:NA:21ur-4329, Y73F8A.135:piRNA	21ur-4329, Y73F8A.135	2	16	1	1	C1	1	0	Control
Gene:WBGene00046607:NA:21ur-2944, Y37A1A.12:piRNA	21ur-2944, Y37A1A.12	2	4	1	1	C1	1	0	Control
Gene:WBGene00046607:NA:21ur-2944, Y37A1A.12:piRNA	21ur-2944, Y37A1A.12	2	16	1	1	C1	1	0	Control
Gene:WBGene00046607:NA:21ur-2944, Y37A1A.12:piRNA	21ur-2944, Y37A1A.12	1	20	1	0	C1	1	0	Control
Gene:WBGene00046613:NA:21ur-1430, T12E12.9:piRNA	21ur-1430, T12E12.9	2	12	1	1	C1	0	1	Control
Gene:WBGene00046615:NA:21ur-5343, Y57G11C.132:piRNA	21ur-5343, Y57G11C.132	1	20	1	0	C1	1	0	Control
Gene:WBGene00046617:NA:21ur-3723, Y67A10A.46:piRNA	21ur-3723, Y67A10A.46	2	8	1	1	C1	0	1	Control
